,Caption,np,judge
659,リントンズ 阪神梅田本店こちらも行ってみたかったティースタンドです🫖常設店なのも羨ましい…🥺英国展で見かけるグッズが沢山あり、見ていて楽しいです😆アイスミルクティー（ブレックファスト）とコールドブリューティー（アールグレイ）は画像撮り忘れましたが、とても美味しかったです🫖家族全員あっという間に頂いてしまいました。ホットミルクティーはゴールドが使われていました。日本橋三越英国展ではアイスミルクティーは早々と売り切れており、コールドブリューは取り扱いがありませんでしたので、こちらでいただけて良かったです😆🥤 #リントンズ  #リントンズジャパン  #リントンズ阪神百貨店  #リントンズショップ  #コールドブリュー  #アイスミルクティー  #テイクアウト  #テイクアウェー  #紅茶専門店  #紅茶  #紅茶好き  #阪神百貨店  #阪神百貨店梅田本店  #阪神梅田本店  #リントンズ阪神梅田本店  #アールグレイ  #ブレックファスト  #茶葉  #ringtons  #ringtonstea  #ringtonsjapan,-0.3740356249999999,p
398,Carrot cake was delicious!!୨୧ Burleigh.Cha Teaさんのキャロットケーキ🥕.見た目の可愛さと、美味しさと♪写真撮りたくなります☺️.バーレイのブルーリーガルピーコックとも良く合います〜. #Burleigh #chatea #home #sweet #teatime #tea #tealover  #afternoontea #teastagram  #flowers #photooftheday #tableware #おうち時間 #おうちカフェ #ティータイム #紅茶 #食器好き #紅茶のある暮らし #在宅勤務 #アフタヌーンティー #バーレイ,-0.3737279230769231,p
666,•⭐️meetea•⭐️meeteaブラックティー⭐️無糖、氷無し⭐️黒糖タピ、チーズクリーム⭐️シーラー無しでお願いしました。•⭐️だいぶ前に飲んだので、記憶がもう🤣ブラックティーだったはずなんだけど、味『烏龍茶』だったんだよな😂私の間違い？なんか紅茶じゃかかったのよ。•⭐️クリームも塩気少なめだったかな、、。すぐドリンクに馴染む系だったきがします😂•⭐️黒糖タピは本当に美味しい‼️‼️のだけど、Lにすると量少ないなと思った😂ドリンク量とのバランスかんがえると、もうちょっと欲しかった😂Mだと満足量かもしれない。•⭐️2回目なのですが、うーん😂他店舗のmeeteaを飲んでみたいな、、。というのが正直なところです😂なんか後一歩足りないのだよ😂meetea_japan #松戸#タピオカ#烏龍茶#紅茶#ドリンク#カフェ#グルメ#台湾#黒糖タピオカ#ラテ#ミルクティー#台湾グルメ,-0.37364615333333334,p
1737,暑くてあまり動かない週末を過ごしてしまった。#古民家 #暮らし #おうち時間 #cafe #カフェ #おうちカフェ #カフェスタグラム #tea #紅茶 #セイロンティー #ティータイム #おやつ #シュークリーム #ユーハイム,-0.3734004285714286,p
296,仕事先のお宅で、仕事前にティータイム🫖✨　先月、引越しされ、ご新居での初仕事✨　　でも、場所が変わってもティータイム仲間として共にお茶と、撮影を楽しみ合いました🫖✨wedgwood wedgwoodjapan #ティータイム #ティータイムを楽しむ #紅茶 #ウェッジウッド #ウェッジウッドティーカップ #wedgwood#ウェッジウッドと私のティータイム #teatime #tea #ティーカップ #新居 #新居にて #新居にて初 #ティータイム仲間,-0.37324670967741935,p
1847,先日のディナー🌃🍴😃大好きなお店大阪難波のクレープ&ガレットの専門店『クレープリー・アルション』さん昼間でも黄色の外壁がよく目に付きますが夜は夜で目立って素敵です✨一日中注文出来るコースですがランチのコースより豪華な⭐セゾンコース　￥2540 は、ディナーに😁オススメです👍８月は・夏のバカンスコース前菜、ガレット、クレープ、ドリンクのセットです必ず🍴😆満腹&満足できるはずです９月から価格が値上げされて😓￥2650 になりました世知辛いなぁ😵👛💦仕方ない😁また行こう♪#クレープリーアルション#クレープリーアルションディナー#クレープ#ガレット#紅茶#大阪グルメ#大阪ディナー#大阪カフェ#大阪スイーツ#なんばグルメ#なんばディナー#なんばカフェ#なんばスイーツ#大阪#なんば#スイーツ好きな人と繋がりたい#紅茶好きな人と繋がりたい#foodstagram#instafood,-0.3732111692307691,p
1225,おはようございます。今朝はいつ雨が降ってもおかしくない空模様。お出かけの際は傘を忘れずに。今年の夏はColour的には大変な苦しい夏でしたが、写真のサマーチャイだけは例年以上のご注文頂いている1杯になります！カルダモンとユーカリという爽やかな香りのスパイス&ハーブをメインにしたチャイで、アイスでも美味しく召し上がって頂けるようにしております。こちらのチャイも13日で終了となりますので、良かった味わってみて下さい😊☆現在テイクアウトできる商品☆ ドリンク全般スコーン(本日100円。プレーン、焼きいも、ベリーミックス)ニューヨークチーズケーキバニラシフォンケーキColour謹製 紅茶のプリンスノーボールクッキーオリジナルティーバッグ(ダージリン、アッサム、セイロン、キーマン、アールグレイ)オリジナルチャイセット(スタンダード、スプリング)テイクアウトスコーンは賞味期限間近のため、100円でご提供します。こちらも良かったら足をお運び下さい。#teacafecolour #ティーカフェカラー #紅茶 #王子公園 #王子公園カフェ #神戸カフェ #テイクアウトできます #サマーチャイ,-0.372968641025641,p
1539,"⁡🌱お茶会開催のお知らせです🌱⁡【ダージリンを楽しむお茶会】素晴らしいクオリティのリッシーハット茶園。この茶葉をフレッシュな状態でみんなで楽しもう！という想いでお茶会開催に至りました❤メニュー⁡⁡🌿ダージリン2ndフラッシュ リッシーハット茶園　　　　　　　(他にも様々なお茶をお楽しみ頂きます)🍪スコーン　　　(ダージリンに合わせた限定の付け合せをご用意致します)日  時 9月23日(土)  11時〜12時参加費  2,300円(＋tax)定  員  18名 ⁡届きたてのダージリン2ndフラッシュ「リッシーハット茶園」を楽しんで頂くお茶会です🌱⁡おひとり様からご参加いただけます。お電話または、店頭にてご予約を承ります。⁡⁡皆さまのご来店をお待ちしております。《ECHELON TEA HOUSE 徳島》〒770-0802徳島県徳島市吉野本町3丁目34-3TEL/088-652-7078OPEN/11:00〜17:00(L.O/16:00)定休日/無休駐車場:5台(お店の北側砂利の敷地に3台、八幡神社境内の内に2台)#紅茶#ムレスナティー#mlesnatea#エシュロンティーハウス#echelonteahouse#徳島カフェ#スコーン#徳島スコーン#ミルクティー#milktea#アイスティー#徳島ランチ#徳島#香川#高松#愛媛#松山#高知#四国観光#徳島カフェ#エシュロンティーハウス徳島10周年#徳島アフターヌーンティーセット",-0.3728565895833334,p
425,TSUMIKI COFFEEの焼きドーナツは、一度は皆さんに焼きたてのフワフワもちもち食感でお召し上がりいただきたいです。焼けるまでに少しお時間をいただきますので、お待たせすることもあるかもしれません。（すみません）お急ぎの方はショーケースにあるドーナツをご提供させていただいています。冷めても美味しい焼きドーナツですがテイクアウトのお客様にはひと手間お時間をいただけるとお店の焼き立て感が復活するメモ書きをお渡していますので、ぜひお試しください。OPEN  10:00CLOSE  17:30L.O  17:00定休日　毎週火曜日※火曜日が祝日の場合は翌日定休日--------- 焼きたてドーナツの提供は17時までです17時以降はショーケースにあるドーナツのご提供となります🍩---------※17:00はイートイン、焼き立てドーナツのラストオーダーです※ショーケースのドーナツは17時半までご提供できますTSUMIKI COFFEEの焼きドーナツ●CHOCO→→有機栽培のカカオニブとカカオ50%のチョコを使用。甘すぎなくてプチプチした食感！●DATES→→体に優しいデーツを使いました。貧血の予防免疫力アップにも◎●TOMATO→→ドライフルーツのトマトを使用し栄養満点。ほのかな塩味がGood。（上記のフレーバードーナツで使用している生地はプレーンです）● (期間限定)レモン→→生地にレモンピールを練り込み爽やかで香りの良いドーナツに仕上げました。●全粒粉→→小麦を丸ごと粉砕している全粒粉。香ばしさや歯ごたえがあり、ビタミン・ミネラル類も多く含まれるといいます●プレーン（米粉）→→シンプルで飽きのこないドーナツです。自然な甘さがお口に広がります。ふわふわ、もちもちの食感です。✐宿題カフェ✐小学生を対象に宿題を行うスペースとして開放しています※宿題カフェの時間帯も一般の方もご利用頂けます◆姉妹店　tsumikicoffee#桜川カフェ #堀江カフェ #難波カフェ #焼きドーナツ #グルテンフリー #ドーナツカフェ #大阪ドーナツ #大阪カフェ #関西カフェ #donuts #スイーツ #珈琲 #ヘルシーおやつ #紅茶 #ドリップコーヒー #ハンドドリップ　#大阪グルメ #おやつ #今日のおやつ#ティーポット #喫茶 #☕️ #コーヒー好き #ドーナツ #カフェ巡り #チョコドーナツ #cafe #coffee #コーヒー,-0.3728391762376236,p
673,"．．〜ティーセミナー追加開催のお知らせ〜先日お知らせいたしました、9月14日(木)に開催されるティーセミナーへの早速のご予約、誠にありがとうございました！ご好評につき【満席】となりましたので、急遽、追加開催が決定いたしました✨次回開催は、9月27日(水)となります。皆様のご参加を心よりお待ちいたしております！◆追加日程：2023年9月27日(水）◆開場：13:00◆開演：13:30〜（所要時間 約2時間）◆会場：アムシュティーハウス◆参加費：¥5,000（スイーツ、お土産付き）◆ご予約方法：アムシュティーハウス店頭またはお電話にて（☏ 06-4303-5920）※ご予約は先着順です。満席となり次第終了となります。《セミナー内容》お客様からリクエストの多かった人気の「アイスロイヤルミルクティー」を実際にティーハウスのスタッフと一緒にお作りいただきます！  また、スリランカの紅茶「セイロンティー」について学びながら、ホットティーを美味しく淹れるコツもご紹介します。 当日限定でお作りしたブレンドフレーバーティーや、マスカットのスイーツプレートもご用意しております！今回のセミナーでしか味わえない、特別な時間をお楽しみください♩==========amsu tea houseのアカウントはこちら✨↓↓↓amsutea==========#amsutea #アムシュティー #amsuteahouse #アムシュティーハウス #紅茶 #紅茶専門店 #tea #フレーバーティー #セイロンティー #アイスティー #ロイヤルミルクティー #水出し紅茶 #水出しアイスティー #紅茶ギフト #ティーセミナー",-0.372593606451613,p
481,Today’s treat.Fig parfait.  Delicious✨今日のおやつ。farmnemoto さんのいちじくを使ったパフェを。アッサムのファーストフラッシュと共に。あー、おいし。#写真好きな人と繋がりたい #カフェ巡り #カフェ#カフェスタグラム #カメラ女子#フィルター越しの私の世界 #instagram #instafood #instagramjapan #日々 #日々のこと #おやつ　#お茶 #treats #tea #assam #assamtea #fig #figparfait #いちじく #いちじくパフェ #紅茶 #アッサム #アッサムティー #レイズドリーム,-0.3724093125,p
28,..【BUBBLES BURGER】bubbles_burger 旧 asuwayama deckにあるｶﾗﾌﾙﾊﾞｰｶﾞｰで有名な𝙲𝙰𝙵𝙴𓂃𓂂🍃7/25～かき氷が新登場🍧︎︎︎︎︎︎☑︎ｱｰﾙｸﾞﾚｲﾐﾙｸ＆ﾘｯﾁﾚﾓﾝ ￥900︎︎︎︎︎︎☑︎w生メロン ￥1050︎︎︎︎︎︎☑︎ﾐﾙｷｰﾁｮｺﾐﾝﾄ ￥850の3種類✨️今回はｱｰﾙｸﾞﾚｲとﾒﾛﾝいただいたよ🤎🍈🫶ﾒﾛﾝｼﾛｯﾌﾟがたっぷりかかったふわふわ氷の中にはｱｲｽが🍨ｴｽﾌﾟｰﾏの上にはまんまるﾒﾛﾝが赤肉＆青肉の2種類でなんだか嬉しい🍈🥰ｱｰﾙｸﾞﾚｲは🔝にあるﾚﾓﾝとの相性抜群🙆‍♀️こちらも中にｱｲｽが入ってました✨️pic⑥ｽｶｲﾃﾞｯｷからは福井市内を一望出来て最高のﾛｹｰｼｮﾝ🥳足羽山の上だから風もあって気持ちよかったよ～𓏲𓂅🍃 かき氷は秒で溶けて秒で食べたけど😂pic⑨別添えのﾒﾛﾝｿｰｽをかければさらにﾒﾛﾝづくしに✨️pic⑩ﾃｰﾌﾞﾙや椅子が以前と変わってたぁ🪑みなさんも非日常的な空間で癒されてみてね🫧 ⋆｡ごちそうさまでした◡̈！✼••┈┈••✼••┈┈••✼••┈┈••✼📍福井県福井市足羽上町111(旧 asuwayama deck)📞0776-36-3733月・火・水・木・金 10:00-17:30土・日 11:00-17:30✼••┈┈••✼••┈┈••✼••┈┈••✼..#カフェ#福井カフェ#ランチ#福井ランチ#かき氷#かき氷部#かきごおりすと#アールグレイ#ミルク#レモン#メロン#メロンかき氷#紅茶#チョコミント#エスプーマ#オシャレカフェ#スカイデッキ#テラス席#最高のロケーション#bubblesburger#インスタグルメアワード2023#genic_cafe#genic_sweets#retrip_cafe#cafemiru#福井旅行#福井観光#カフェ部#カフェ活#cafe,-0.37228402051282056,p
517,東海地区のグルメアカウント🇯🇵tokai_eats 「東海いーつ」🚴‍♀️🥞Rua菓子工房〜るあ〜クロッシュさんがこの春🌸マフィン専門店がOpen❣️Rua菓子工房さんです😋マフィンって見た目もまるまるとしていてとても可愛らしいですよね🧡なのに中身はギュッと生地が詰まっているのでボリュームもあり満足感がとまらない🥳地元のもので作ることを大事にしておりいちご🍓ブルーベリー🫐抹茶は静岡産💨フルーツの甘さがスッキリと食べやすく季節のフルーツを使ってるマフィンは月一感覚で新作に出逢えるかも😍ほっこりマフィンを常温で食べるとふわふわしっとりが最高🧸コーヒーと紅茶に良く合います🤤お店の外にはスイーツ自販機がっ！お店の味が年中24時間購入できます❤️‍🔥フォンダンパンケーキシリーズこれからの暑い夏に必要なかき氷ソースが購入できます🍧💙マフィンはテイクアウトできるのでおやつの時間に食べるのもあり🥰サクっとお昼の時間にいただくのも◎🙆‍♀️是非お立ち寄り下さい🌻[おすすめポイント]⚫︎マフィンの満足感でみたされる💛⚫︎テイクアウトに力をいれていて楽しめる🫶🏼⚫︎オシャレカワイイお菓子で魅力的🎯⭐️ ほっこりマフィン  320円〜⭐️フォンダンショコラ風　420円⭐️塩バター　380円[座席]テーブル[店舗アカウント]rua202304 [店舗情報]🚩Rua菓子工房　琉彩〜るあ〜📮静岡県浜松市北区初生町1111-18☎️053-523-7035⏰11:30〜17:30㊗️水🅿️有り💰現金#東海グルメ#東海ランチ#東海ディナー#東海カフェ#東海いーつ#グルメアカウント#グルメ好きな人と繋がりたい#浜松グルメ#食で元気に#スイーツ#洋菓子#パンケーキ#マフィン専門店#Rua菓子工房　琉彩〜るあ〜#浜松市北区#チョコバナナ#手作り#マフィンに合うコーヒー#紅茶#焼菓子#かき氷#テイクアウト,-0.37178525813953495,p
870,初日、沢山のご来場いただいたありがとうございました。今回モンティボージャングルはございませんが、日本橋三越本店「初登場」の歴史ある美味しい紅茶をご用意して「i-2」でお待ちしております。『英国展 日本橋三越本店 2023』にBIRCHALL (バーチャル)が初登場！売り場をご紹介☕︎英国展2023日本橋三越本店の特設ページにも一部商品を掲載しております。☕︎TEA大集結!!＆アレンジティーの世界!!■会期：PART2・2023年9月6日(水)～9月11日(月)■時間：10:00〜19:00(最終日は18:00)■場所：本館7階　英国展会場■住所：〒103-8001 東京都中央区日本橋室町1-4-1色、形を見て、香りを感じられるのはこの機会だけ！日本橋三越本店の店頭で「BIRCHALL(バーチャル)」が購入出来るのもこの期間だけとなります。この機会に是非、日本橋三越本店へご来場ください。#birchall #マウントマヨン #birchalltea #バーチャル #紅茶 #tea #イギリス #英国 #ブレックファースト #アフタヌーンティー #美味しい #人気 #グルメ #スイーツ #ティー #グレートテイスト #イングリッシュブレックファースト #アールグレイ #ダージリン #グレートリフト #おすすめ #ティータイム #カモミール #ペパーミント #ジャスミン #三越 #モンティボージャングル #三越英国展 #英国展 #日本橋三越,-0.3717240245614034,p
1304,ブックス&カフェ☕フルーツティー🍓🍍🍇🍌🍑🍊#フルーツティー #紅茶 #紅茶好き#アールグレイ #ダージリン #ルイボスティー #デカフェ #ハーブティー #フレーバードティー #紅茶に合うお菓子 #スイーツ #スイーツ巡り #アフタヌーンティー #お茶 #緑茶 #ウーロン茶 #紅茶グッズ #キッチングッズ #カトラリー#ティーカップ #マグカップ #紅茶の勉強#紅茶教室 #紅茶販売 #ドライフルーツ #はちみつ #スコーン,-0.37172109696969696,p
1536,"emme_tokyo.jpモテシャンプーでバズってたプルントから悶絶級に可愛いアールグレイの香りのシャンプーが新発売…！毛先のパサつきまでつるんとまとめてくれるどタイプな仕上がりで、髪を洗っている最中からふわんふわんに香るアールグレイの香りがたまらんすぎる…💕お風呂場に置いてあるだけでテンションあがるパケも限定バージョンになっててキュンキュン止まらない🙈マツモトキヨシ、ココカラファイン、ドンキホーテ、スギ薬局、ロフト等で買えるみたい💓数量限定だから、売り切れる前にぜひ探してみてね✨+‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥+ プルントディープリペア ペアセット アールグレイ3,080円(税込)ディープリペア 美容液ヘアオイル アールグレイ1,540円(税込)+‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥‥+ emme_tokyo.jp 編集部では、ライフスタイル製品やコスメの情報を紹介しています💕タグ付けやコメントお待ちしております☺️✨ #PR#香りのプルント#purunt#プルント#シャンプー#シャントリ#ヘアケア#ぷる髪#紅茶#香水シャンプー#金木犀#美髪ケア#アールグレイ#紅茶の香り#新製品#ヘアオイル#キンモクセイ",-0.3716538686274509,p
1543,".ベーシックなカーディガンが必要で、探してたら良いのんありました。安心安定の米富繊維さんです。ごくごくシンプルなカーディガン、ですがそのクォリティは流石の一言。オールシーズン対応のウール100%でどんなシチュエーションにも、どんなスタイリングにも馴染みます。まずはTシャツなどに重ねていかがでしょう。うち的にはやっぱりまずはSAINT JAMESと合わせたい。""ECRU/NOIR""はやっぱり万能です！パンツはsabyのブラックデニム。スラックスパターンの美シルエットになんといってもこのお色です。大人のためのブラックデニム。足元はHARROGATEのチェルシーブーツ、STYLE CRAFTのポーチをバッグとしてさらっと持って秋のお出かけスタイルです。cardigan #yonetomi #yonetominewbasic cut and sewn #saintjames pants #saby #saby_jp shoes #harrogatebag #stylecraft ※通販ご希望、お問合わせ等ございましたらお気軽にDMやメールでご連絡くださいませ。#米富繊維#セントジェームス #サバイ#ハロゲイト#スタイルクラフト#maidenvoyage#メイデンボヤージュ#静岡 #浜松 #浜松市#静岡セレクトショップ#浜松セレクトショップ#coffee #コーヒー #tea #紅茶#jazz #ジャズ #浜松カフェ",-0.37157871249999996,p
990,🍓🍓🍓🍓🍓🍓🍓🍓　　　　　♡Hello〜♡*･゜ﾟ･*:.｡..｡.:*･❤︎･*:.｡. .｡.:*･゜ﾟ･*今日は久し振りに30度を超えずとても過ごしやすい１日でした😄朝からずーっと程良い☺️✨でも寝てる時は寒かった〜💦皮膚が暑さに慣れちゃって20度前半が寒く感じる🙉💦（青森でそんな思いするとは思わなかったよ）苦痛の暑さの中ではなく涼しくなったら開封しようと思っていたMーちゃんから貰ったルピシア♡ やっと涼しくなったので今日はこちらでティータイムをしましょう💕おぉー✨おおおーーー🥰これが、私が知りたかった味かぁー！✨一袋飲んでみて、思った。他のも色々試してみたいっ💕って🥰今ダイエット中の私塩分も糖分もセーブしてるから餓鬼のごとく、　　味覚が研ぎ澄まされております(笑)😈←餓鬼のつもりだから余計に繊細な美味さが体に嬉しい。Mーちゃんのおかげで新しい楽しみが増えたよ♡気になってはいても最初の一歩って何を選べばいいのか決めかねていたから（最初の味が好みじゃなかったらもう再チャレンジはなかなかしないから慎重になっちゃってる内に時間すぎる系）今回色んな味をプレゼントでいただいて嬉しかったぁ〜❤️✨🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓#ルピシア#紅茶#車中カフェ,-0.37153807272727285,p
1053,今日は風が強くて、みなさま急ぎ足でご帰宅されてるみたいです。明日の台風の影響かな？明日9月8日(金)のランチは、「選べるカレーランチ」です。１ じっくり煮込んだトロトロな「ビーフカレー」か、２ ほろほろにほぐしたチキンたっぷりの「スパイシーチキンカレー」３ 両方を少しずつ味わえる「ハーフ＆ハーフカレー」もあります。ランチご注文のお客様は、サラダ、スープ、ドリンク(コーヒー、紅茶がセルフサービスでおかわり自由♪)がついて、１０８０円(税込)です。明日も皆さまのご来店をお待ちしております🙇静岡市葵区鷹匠２丁目3-2℡0542546633静岡市民文化会館徒歩３分静岡県福祉会館徒歩2分「市民文化会館入口」バス停すぐcafe福#cafe福#静岡カフェ#静岡ランチ#鷹匠#鷹匠カフェ#鷹匠ランチ#静岡市民文化会館#静岡喫茶店#鷹匠喫茶店#珈琲#コーヒー#紅茶#静岡市葵区カフェ#静岡市カフェ#のんびりできる喫茶店#本を読むのにちょうどいい喫茶店#喫茶店なので誰でもお気軽にご来店ください,-0.3712836942028984,p
362,.｡.:*☆ .｡.:*☆女子力UPな日千穂さんのアロマリップグロス＆口紅作りLessonへほんのりの色付きがまた良くて、私はブルベ系のピンクで口紅にしたり秋に向けて赤とオレンジを合わせたリップグロスを。（ご一緒だった美女に手タレお願いしました💄💖）nagomilove この日は特別コラボの日でもあり、アロマリップ作りをしながら、あやさんお手製のスイーツと紅茶のおもてなしを堪能。梅シロップでつけたクランベリーソーダはもう絶品🍷シフォンケーキは口に入れた瞬間とろけて、どれも美味しかった。ermitage.aya ご馳走様でした一気に女子力が上がる、素敵なコラボ💗千穂さん、あやさんこの日の為に心のこもった準備をして下さってありがとうございました。#アロマリップ#ティータイム#紅茶#手作りスイーツ#女子な日,-0.3710476451612903,p
1523,"..tearoomkiki TEA ROOM KIKI【KIKI Day's plate🕊️】選べるサンドウィッチにケーキと旬のフルーツ、自慢の自家製スコーンとジャムにクロテッドクリーム...と、KIKIの魅力をギュッと詰め込んだワンプレートが登場✨是非一度お試しください♪皆さまのご来店心よりお待ちしております☺️※店舗により提供数や、提供時間が異なります。------------------------------tearoomkikikikiarashiyama kiki.nagoya TEA ROOM KIKI 紅茶&スコーン専門店🫖京都・嵐山本店〒616-8373京都市右京区嵯峨天龍寺車道町1TEL:075-432-7385営業時間 10:30〜18:00🫖日比谷店〒100-0006東京都千代田区有楽町1-1-2ミッドタウン日比谷B1F TEL:03-6550-8311営業時間 11:00～20:00🫖梅田店〒530-0011大阪市北区大深町4-20グランフロント大阪 南館2階TEL:06-6371-8255営業時間 11:00〜21:00🫖名古屋店〒460-0003愛知県名古屋市中区錦3-15-15レイヤードヒサヤオオドオリパーク2FTEL:052-211-9670営業時間 11:00〜20:00------------------------------""サスティナブルで心豊かな暮らしを提案""＼公式オンラインショップ／ELLE's market / エルズマーケットお買い求めはプロフィールのリンクからhttps://elleworld.shop-pro.jp/　------------------------------#エルワールド#elleworld#エルズマーケット#ellesmarket#tearoomkiki#ティールームキキ",-0.37100520000000003,p
1018,9/16(土)に行われるイベント『青い街の、レトロな休日。』でコラボさせていただくことになりました！9/16限定の青いアフタヌーンティーセット🍰⚫︎お値段:4500円⚫︎メニューの一部・ブルベリーのタルト・いちじくのケーキ・シュークリーム・生ハムのブーケ・ツナサンド・厚焼き玉子のサンド・マカロン・琥珀糖　machiirostreet　さんのアカウントより詳細をご確認ください！！～～～～～～～～～～～～BLUESTOCKING🏠福井県福井市中央1丁目8-1 西武福井店8階📞070-8428-4709🕒営業時間 11:00~19:30 LO19:00◇ランチ◇11:00~14:00　ランチ無しの曜日：毎週火曜◇アフタヌーンティー◇14:00~～～～～～～～～～～〜〜シェフのインスタもチェックしてみてくださいね♪chihaneee..#福井 #福井カフェ #福井アフタヌーンティー #西武福井#bluestocking #ブルーストッキング #ブルスト #ブルーストッキングカフェ#アフタヌーンティー #紅茶 #アフタヌーンティー専門店#アフヌン #アフヌン巡り #ヌン活 #テイクアウト #福井スイーツ#カフェ #カフェ部 #カフェ巡り #カフェ好きな人と繋がりたい#ダイニングスクエア #福井西武ダイニングスクエア#福井インスタ映え #福井ディナー#福井グルメ #福井グルメスポット,-0.371002259322034,p
1335,英国展でお休みしていたレッスンも本日より再開〜💕今週もから、またどうぞよろしくお願いします🎶🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧英国菓子　紅茶専門店Cha Tea　荒川区西日暮里3-9-21【茶葉、スコーン、英国菓子、英国食材の販売】水、木、土、日　営業11時から17時オープン　イレギュラーあり日本橋三越英国展後9月9日（土）11時より店舗再開#紅茶 #紅茶大好き #teastagram #英国 #ヌン活 #お茶タイム #スコーン好きな人と繋がりたい #ティー #英国菓子 #お茶のある暮らし #ティーカップ #紅茶時間  #antique #ミントン #afternoontea  #紅茶専門店chatea  #アンティーク #アフタヌーンティー  #ティータイム #チャティー営業部長　#スイーツ #tea #chatea紅茶教室 #teatime #teacup #アンティーク好き #teaparty #tealover #紅茶好きな人と繋がりたい,-0.37097893877550997,p
1675,#Repost mayumi.satoi・・・新栗でございます〜🌰🇯🇵今年も「さとい栗」の収穫、加工のお手伝いに茨城県笠間へ参りました。光栄な事に、今年も鎧塚シェフが植樹・収穫からご一緒下さり、新作の栗スイーツも作って下さいます。嬉しゅうございます　楽しみでございます〜　🙇‍♀️🙏🙌kasamarronカサマロンカフェでも新作スイーツや　どら焼きの続報もございますし、そしてJANAT 紅茶 さとい栗紅茶も、新缶や新企画でお届けできると思います🌰♥️toshiyoroizuka kasamarron_cafe janat_paris カサマロンカフェを経営されているアドバンスフォース社さまは、野球チーム「アストロプラネッツ」の運営もされています。今年はシェフと私のユニフォームも作って下さいました。名前と背番号入り🙌栗色なのよん🌰🤭笠間市立東中学校でのスポーツ施設での取り組みなどもまた改めてご紹介させてくださいませね♡。。。繋がるご縁に心から感謝でございますありがとうございます♡。。。#さとい栗 #kasamarron#鎧塚俊彦 #toshiyoroizuka  #chestnuts #montblanc #里井真由美 #モンブラン#モン活 #栗活#栗 #栗スイーツ #和栗 #栗好き #JANAT #ジャンナッツ #luckytea #紅茶  #tealover #ジャンナッツティー #paris #フランス紅茶 #frenchtea #lucky #cat #フランス #幸運 #goodluck,-0.3708970568965518,p
1166,アフタヌーンティー#tearoomkiki #紅茶とスコーン専門店kiki #東京ミッドタウン日比谷 #桃のアフタヌーンティー #桃のとりこ #🍑💕 #peach #peachafternoontea #桃 #スコーン #scone #afternoontea #紅茶専門店 #紅茶 #日比谷アフタヌーンティー #東京アフタヌーンティー #美味しいスコーン #東京 #tokyoafternoontea #tokyo #日比谷カフェ #日比谷 #tokyocafe #hibiya,-0.37067922222222227,p
1724,"←理想の香水探しはこちらから！⁡こんばんは、カラリア編集部のなごみです‪‪！本日は紅茶香水をご紹介🫧🫖⁡_______________________________________⁡いつもイイねやコメント、ありがとうございます。いただいたメッセージはすべて読ませていただいております。⁡ここでしか手に入らない香り情報や香りの定期便が気になる方はこちら▷▷ coloria_magazine_______________________________________⁡【カラリア取扱 価格はTAP】のマークをタップするとその香水の価格や香りの詳しい情報をチェックすることが出来ます。⁡取り扱いアイテムは在庫切れの可能性もございます。⁡メーカー様の都合上、予告なしに商品が廃盤、またはリニューアルされる場合がございます。ご理解のほどよろしくお願いいたします。⁡また、画像内の価格情報に関しましては、執筆時点の価格となっております。予めご了承くださいませ。⁡_______________________________________⁡【カラリア 香りの定期便】その時々の、理想の香りと出会える場所。月々2,180円〜(税込・送料無料)にて、お試しいただけます。⁡----------------------------------------------#カラリア #Coloria #香りの定期便 やcoloria_magazineのタグ付けでお気に入りの香りアイテムや可愛く撮れた写真を投稿してください！SNSやWebにて掲載させていただきます。_______________________________________#カラリア #coloria #香りの定期便 #香水 #香り #香り好きな人と繋がりたい #コスメ情報　#コスメ部 #コスメ紹介 #香水好き #香水集め #香りフェチ #いい香り #女子力あげたい #女子力高め #香水情報 #垢抜け #香水オタク #香水レポ #香りのある暮らし #透明感 #お洒落 #おしゃれさんと繋がりたい  #ブランド香水#ブランド #紅茶の香り #紅茶 #紅茶好き",-0.37065992716049384,p
1526,4層ってスゴい！！#カフェ #カフェ巡り #おしゃれカフェ #川越#8jours #紅茶 #紅茶専門店 #ミルクティー #華の都 #どこまでも紅茶が主役のミルクティー,-0.37054807142857143,p
