,Caption,np,judge
1494,#キャラメルバナーヌルイボス茶にバナナをカラメルでソテーした香ばしい風味。・ふわふわラテの作り方は cuckooteabag のストーリーズハイライトをご覧ください。こころの栄養　CuckooTeabag（ククーティーバッグ）#cuckooteabag #ククーティーバッグ #ティーバッグ #おうちカフェ #お家カフェ #おうち時間 #うちカフェ #紅茶 #ティータイム #ティー #アイスティー #ミルクティー #ノンカフェイン #ノンカフェインティー #リラックスタイム #今日のお茶 #ルイボスティー #バナナ #キャラメル #紅茶好き #期間限定 #季節限定,-0.2621094193548388,p
1366,昨日一粒食べたら美味し過ぎる(*^^*)🍫🍫🍫#おやつtime #間食#ティーtime#カントリーマーム#チョコまみれ#不二家#ルイボスティー #昨日#一粒#美味し過ぎる#ぐんまちゃん#さくらんぼ#あられとさくらんぼ #ありがとうございます#感謝感謝 #頂きます#ごちそうさま#美味しい#止まらない#どき#うきうき#嬉しい#しあわせ,-0.26023081666666664,p
1485,♪♡・朝ごはん〜✧︎ミッフィ〜♡・食パン用の型抜きです(*´˘`*)♡この型もぅ２年ほど愛用中〜✧︎便利ですっっ♡︎ʾʾ・あとルイボスティー大人用のティーカップやお皿を使うと喜ぶこどもたち♪・・今日も１日がんばりましょうねっ♡‼︎・#こどもごはん #子どもごはん #朝ごはん #朝ごはんプレート #ミッフィーパン #ミッフィー #キャラごはん #キャラフード #ルイボスティー #料理好きな人と繋がりたい #可愛いごはん #可愛い食卓,-0.2595674782608696,p
509,'ルイボスティー··✏最近ハマってるモノ初めて飲んだ時は苦手って思ったけど今じゃ紅茶より好きになった♡#イラスト#イラストグラム#ふんわりイラスト#ほっこりイラスト#ほんわかイラスト#ゆるイラスト#動物イラスト#動物#かわいい動物#動物キャラ#動物キャラクター#うさぎ#ウサギ#兔子#กระต่าย#rabbit#ちょんまげウサギ#ルイボスティー#anipraillustration#軽美術部#irodoricampus#オリジナル#オリジナルキャラクター #オリジナルイラスト#イラスト好きな人と繋がりたい#nolanon,-0.2594235041666667,p
525,平日限定の本日の定食＠築港麺工房、700円(税込)は嬉しいね😃不覚にも温玉ご飯の温玉を写真撮る前に潰してしまった、、、#築港麺工房 #本日の定食 #うどん #山長商店 #本町製麺所 #築港 #天保山 #大阪港 #海遊館 #ルイボスティー #オーガニックルイボスティー,-0.2580573185185185,p
28,いつかのカフェタイム⑅◡̈*。ある晴れた日の平日休み、久しぶりのこちらにお邪魔して来ました♪。フランスアンティークと喫茶のお店🇫🇷『Particulier (パティキュリエ)』さん☺︎。現在は、お一人様専用喫茶として不定期で営業されてます。(事前予約制)住所等も非公開の為、詳しくはお店迄。いただいたケーキは☆レモンドリズルケーキ🍋🧁☆ドリンクは、☆ルイボスティーのブルームフォンテーン☆☕️。皆さん美味しいと絶賛されてたので、食べてみたかったんですよね〜💛😋店主さんには、全く映えないケーキですが…と言われましたが、いえいえ、とんでもない‼️映えより、断然食べたいもの美味しいもの優先です🙋‍♀️‼️バター風味のしっとり生地に、レモンの爽やか〜な香りと酸味がふわっとお口のに広がる優しい味わい💛噂通りとっっても美味しかったです♡ヴィクトリアケーキも以前いただいて美味しかったので、そちらもまた食べたいなぁ。そして、このお皿に一目惚れ✧( ˊ̱˂˃ˋ̱ )本気で欲しくなりました‼︎。ルイボスティーは、マンゴーやパイナップル🍍🥭等のフルーティーで爽やかな風味のスッキリとした美味しさでとても飲みやすかったです♡紅茶だけでも種類豊富にあって、香りを楽しみつつ自分好みのものに出会える事間違い無しのラインナップでした!そして、急須で出て来るところがなんともオシャレ〜✧。この日は、素敵空間を独り占めで優雅なひとときを過ごす事が出来ました🌿素敵な食器たちを眺めたり、窓際の席で外の景色を眺めながらぼーっと過ごす静かな時間にとっても癒されます✨お一人様専用バンザイですね🙌。このご時世で、色々と我慢しなきゃ行けない事も多くストレスが溜まる日々ですが、束の間のリラックスタイムにとても元気をもらえた1日でした🍀✧。。…そういえば、近くに気になってたカヌレが美味しいと噂の土日営業のパン屋さんがあったので、そちらも今度行ってみたいです♪。。5月もあっという間に残り1週間！引き続き体調に気を付けて、今週も頑張って行きましょう‼︎。。 #カフェタイム #午後の癒し #癒しの時間 #癒しの空間 #独り占め #おやつ #ケーキ #レモンドリズルケーキ #ルイボスティー #アンティーク食器 #フランスアンティーク #カフェ #cafe #café #札幌カフェ #北海道カフェ #particulier #particulier_shop_cafe #パティキュリエ #カフェ巡り #札幌カフェ巡り #北海道カフェ巡り #カフェ好き #スイーツ好き #sapporocafe #hokkaidocafe #ひとり時間 #過去pic,-0.2564368968085105,p
164,芍薬とスモークツリーのブーケ💐束ねてみました。ブック型の小物入れ、可愛いものを発見！あまり映っていないけれど、羽の柄🪶お茶はルイボスティー♪ブログで写真のお茶について色々書きました。（ブログへは ribbon_lino →インスタトップ画面 lit.link/labriller クリック♪）#linotea #ルイボスティー #ルイボスティー大好き #ハーブティー #ハーブティーのある暮らし #ハーブティー好き #ハーブティー🌿 #ハーブティーソムリエ #ルイボスティー好き #ルイボスティーのある暮らし #アーティフィシャルフラワーアレンジ #大人の習い事 #おうちカフェ #お家カフェ好きな人と繋がりたい #テーブルコーディネート好きな人と繋がりたい #フランフラン購入品 #フランフラン食器 #ピンク好きと繋がりたい #カフェ風リビング #ティーカップセット #好きを持つ暮らし #好きを仕事にする #ニトリ食器,-0.2555680943396226,p
1311,"🕊A little tea break.﻿Adding the scent of aroma, I feel refreshed✨✨﻿﻿﻿アロマオイルの香りを楽しみながらティーブレイク✨✨﻿﻿私のお気に入りのアロマオイルは﻿﻿ホワイトティーにベルガモットやラベンダーなどが上品にブレンドされた'ラグジュアリーホワイトティー'﻿﻿そして、京都で泊まったホテルの思い出の香りは、緑茶をイメージした'RCK’﻿﻿﻿",-0.25348585714285715,p
125,オーガニック生葉 ルイボスティー。オーガニック認証を取得した最高級グレードの茶葉を100％使って作られているルイボスティー。安心して飲めますね。私はこちらのルイボスティーがお気に入り。ごくごく飲めて美味しい。#タイガールイボスティー #ルイボスティー #生葉ルイボスティー #オーガニックルイボスティー #オーガニック生活 #ノンカフェイン #monipla #rooibosTIGER_fan,-0.2528846,p
1462,❁𝓡𝓸𝓸𝓲𝓫𝓸𝓼 𝓽𝓮𝓪❁⋆ポンパドールのオレンジルイボスティー𓍯⋆大好きなハーブティーとお気に入りのティーカップで癒し時間𓈒𓏸𓐍𖠚𓈒𓏸𓐍⋆⋆渋みをおさえたすっきりなルイボスティーにフレッシュなオレンジの香りが爽やか🍊𓈒𓏸𓐍めっちゃいい香りに癒される～*´︶`* 美味しく飲んで綺麗になれるのも嬉しい♡⋆⋆ティーカップ&ソーサーはノリタケのポートショア🍒🌿𓈒𓏸𓐍⋆⋆𖠚ルイボスティーの効果𖠚𖧧新陳代謝を促し老廃物を排出し美肌に導く𖧧血行が良くなり肩こりや冷えやむくみの改善𖧧カリウムやマグネシウムなどのミネラルが豊富𖧧活性酸素を除去する働きがあるSOD様酵素が豊富𖧧抗酸化作用をもつポリフェノールが豊富𖧧フラボノイドやSOD様酵素によりアレルギー症状の緩和𖧧美肌・アンチエイジング効果𖧧インナービューティー効果𖧧ノンカロリー・糖質ゼロなのでダイエットにもおすすめ𖧧鉄の吸収を妨げるタンニン含有量が低いので貧血の方にもおすすめ𖧧ノンカフェイン𖧧飲みすぎるとトイレが近くなったりお腹が緩くなることもあるので注意です⋆𖠚原材料𖠚ルイボス（南アフリカ）・オレンジピール・スウィートブラックベリーリーフ⋆ ⋆❁.｡.:*:.｡.✽.｡.:*:.｡.❁.｡.:*:.｡.✽.｡.:*:.｡.❁.｡.ポンパドールとはドイツの⽼舗ティーメーカー・ティーカネン社が⽴ち上げたハーブティーブランドです☺︎❁.｡.:*:.｡.✽.｡.:*:.｡.❁.｡.:*:.｡.✽.｡.:*:.｡.❁.｡.⋆#ルイボスティー#オレンジルイボスティー#ドイツハーブティー#ノリタケティーカップ#ノリタケ食器#美肌#インナービューティー#アレルギー緩和#エイジングケア#ダイエット#美活#腸活#美容#発酵茶#癒し#ハーブティー#リラックスタイム#デトックス#おうちカフェ#暮らしを楽しむ#美容情報 #Rooibostea#tea#herbtea#cafestagram#relaxtime#teatime#beauty#허브티#미용,-0.2528167727272727,p
2136,・頂き物のオレンジとペパーミント🧡💚ペパーミントって買ったことなくてルイボスティーに入れてみたらびっくりするくらいレベルアップして美味しかった！！！！！癒し効果抜群！！オススメです！＊＊#ルイボスティー#ペパーミント#オレンジもちょっと入れちゃった#最近はノンカフェインをよく飲むのでマイボトルをお家でも使ってお散歩にも持っていっています#パッションティーも大好き#マイボトル#sdgs,-0.25159699333333335,p
1134,..花粉症対策になるルイボスティー☕️🌿美味しそうって♡買ってみたTWININGSのカフェインゼロ0️⃣のアールグレイ・ルイボス🌿☕️🌿..ルイボスにアールグレイが入っていることで、香り豊かで想像以上に美味しかった〜😋☕️💚↓ルイボスは、抗アレルギー成分や抗酸化作用がありますので、花粉の今の時期にはとてもおすすめ💚🌿🌿またデトックス効果があるのでルイボスを飲んでるとむくみにくく太りにくいです😊😊..左のカモミールハニー🍯ハーブ感が強いカモミールに蜂蜜ピッツ入りで甘くて飲みやすい🍯😋💚🌿カモミールはハーブの中でもハリツヤ効果が高いので一番よく飲むハーブティーです😊☕️💚🌿安眠効果もあるので夜にもgood🌙💚..お肌をたるませないカフェインレス0️⃣🌿とっても美味しいビューtea😆☕️を見つけて大満足✌️💚💚... :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡.:.｡..｡. :.｡..｡..おすすめ✨エイジングケアはハイライト→『ラインナップ』に掲載中‼️↓【✨ご注文・お問い合わせはDMまで✨】↓↓各商品の詳しいご説明はプロフィール欄より、ホームページの【COSMETIC】ページを見て下さいね😉✨ cosmetologycare ..⚜️エイジングケアエステ⚜Cosmetology⚜️Cosmetologyとは英語で【美容術】.. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡. :.｡..｡.:.｡..｡. :.｡..｡....#アールグレイルイボスティー #アールグレイ #ルイボスティー #ルイボスティー効果 #花粉症対策 #花粉症に効く #抗アレルギー作用 #アレルギー #デトックス #むくみ対策 #むくみ改善 #利尿効果 #カモミールハニーハーブティー #カモミールティー #蜂蜜 #ハリツヤアップ #ハーブティーのある暮らし #ハーブティー #美容効果 #twinings #twiningstea #pompadoul,-0.2507006119402985,p
352,こんにちは☀.今日は朝から晴れたり、時々雨が降ったり☼* ๑ϋ๑ ♬☀.今日は出勤でした٩(ˊᗜˋ*)و💨.pic①枚目…密は避けてって言われても、つい密になっちゃう🐶🍀.あはぁ～(*♡∀♡*)❤❤.癒やされる🤤💕💕.自己満でごめんなさい😂💦.左のスヌーピーはこないだ、お迎えしたボーダーのシャツに赤いスカーフ巻いてるよ🥺✨✨.この、お二人さんはスヌーピー茶屋からお迎えしたスヌーピー🥰🙌.pic②枚目…今日のティータイムはルイボスティー🍵💕.独特の味があるから好みが分かれると思うけど私は好き(*´˘`*)♡⤴️#スヌーピー#可愛い#毎日の癒やし#スヌーピー好きと繋がりたい#密は避けて#仲良し#ルイボスティー#お茶好き,-0.24715004166666674,p
1492,.ホワイトデーでサクラルイボスくれた🌸かわいい‥うれしい‥.#サクラルイボス#ルイボスティー#ルピシア#ホワイトデー#LUPICIA#モンポット#ミルクティー#ありがとう,-0.2471385714285714,p
138,.﻿﻿𝑇𝑒𝑎 𖥸﻿﻿最近不調な私に主人が買ってきてくれました♡﻿物凄く良い香りで、このディフューザーが﻿欲しいくらいにお気に入り♡⃛﻿﻿味と匂いで癒されて𓈒𓈒𓈒優しいルイボスティー﻿美味しすぎました *･.｡ *･﻿﻿﻿#おうちカフェ#おうちcafe#お家カフェ#おうちカフェ部#おうち時間#tea#ルイボスティー#紅茶#30代ママ#アラサーママ#ナチュラル#アラサー主婦#30over#子供のいる暮くらし#子供のいる生活#fffで繋がりたい#fff#甘いもの好きと繋がりたい#癒し#女の子#楽しい時間#韓国大好き#韓国インテリア#可愛い#リラックスtime#ティータイム,-0.24494062068965528,p
389,スパイスティーを入れました♪・ルイボスティーにシナモンジンジャークローブカルダモンをブレンドしてみました・ルイボスティーはカフェインが含まれてないので水分補給にもいいですよね。・よく見かけるルイボスティーは発酵されたものだから体を温めてくれますミネラルも豊富なのも嬉しいです♪・だんだんとこれから暑くなってくる季節冷たいものを飲んだり食べたりが増えそうですよね。・暑いときは体を冷やしたくなりますが冷やしすぎもよくないですよね。そんなときはスパイスティーでもどうぞ♡シナモン大好きな香りシナモンも体を温めてくれますカルダモン「スパイスの女王」といわれているハーブさわやかさを感じるハーブ口臭予防や消化を助けてくれたり抗酸化抗菌作用があると言われています飲んだ後は口の中がスッキリする感じがします。美味しくカラダが喜ぶ飲みものでティータイム😌ごちそうさまでした♪,-0.2430383212121213,p
197,神戸発祥 alacampagne_official  さんにて季節限定とちおとめのタルトを🍰立川店にて。やっぱりいちご大好き😋🍓#alacampagne #patisseriealacampagne #パティスリーアラカンパーニュ#アラカンパーニュ#立川#グランデュオ立川 #立川グルメ#東京グルメ#東京スイーツ#東京カフェ#神戸グルメ#神戸カフェ #いちごタルト#フルーツタルト #ルイボスティー#マカロン#カフェ巡り#スイーツテロ#スイーツスタグラム #strawberrytart,-0.24294154444444446,p
174,the FIRST TAKE 　一発書き生徒の硬筆手本を書き終わったらいつも自分へのご褒美として自分の提出課題を一発書きします今夜のおやつはオーガニック ルイボスティーとグミでビタミンC補給😚#書#書道#書作品#書道好きな人と繋がりたい #硬筆#ペン字練習 #ペン字#美文字になりたい#美文字#縦書き#糺の森#下鴨神社 #ペン字レッスン #一発書き#ファーストテイク#美文字レッスン #書道教室#ルイボスティー #グミ #グミ好き #フェットチーネグミ,-0.24147188571428566,p
1363,冷たい空気のすき間から春の香りがします✨美味しいお茶を飲みましょう💕今頃が結構 好きです😌#紅茶のある暮らし #紅茶専門店 #カレルチャペック紅茶店 #カレルチャペック #センスオブワンダー #ルイボスティー#ノンカフェイン#karelcapek #senseofwonder #rooibostea #吉祥寺さんぽ#日々のこと#焼き物#陶芸#ブローチ,-0.24115494,p
134,先日のプティククオープン日なんと1年以上ぶり⁈にお店に行けました♡・昨年度は徹底した引きこもりの為配送便だけで我慢していました。勇気振り絞ってこの春やっと、、、もう夏に入りましたが💦・もう感慨深くて1時間位かけて家族でゆっくりいただきました(笑)・【実はケーキとか甘いのそんなに好きじゃないんだけど、、、】とプリン食べながら言うおもしろ息子も、プティククタルトは別格で贅沢に2個ペロリ♡・petitemizuki こちらはウメチーズタルトレット♡真ん中のジュレ⁈が爽やか✨少しずつ気をつけながら会いたい人に会ったり美味しいモノ食べたりして良いのかなと思うようになりました♡・食器はローラアシュレイのクチュールローズ♡#三浦海岸#三浦市#横須賀#お菓子#タルト#おいしいもの#会いたい人#少しずつ#うめ#タルト#ルイボスティー#紅茶#フレーバーティー#ローラアシュレイ#クチュールローズ#お気に入り#ティータイム#癒し#家族,-0.24087488888888892,p
152,夜寝る前はノンカフェインで。これは、大好きなルイボスティー☕︎ハーブティー好き♡ホッと落ち着く時間。☺️#ハーブティー #ルイボスティー#ノンカフェイン,-0.24016309999999996,p
367,.おうちティータイム。.とっても可愛い金平糖入りの紅茶。forivora_teabags.フレーバーはマスカット。爽やかでほんのり甘くて癒される。.#forivora #forivorateabags #フォリボラ #紅茶 #ティーバッグ紅茶 #紅茶好き #ルイボスティー #アールグレイ #金平糖 #スイーツ #お取り寄せスイーツ #お取り寄せ #お取り寄せ部 #おうちおやつ #おうちカフェ #カフェ部 #3時のおやつ #sweets #tea #マスカットフレーバー #フレーバーティー #teatime #タイアップ #pr,-0.24005969999999996,p
1300,"ジョリーパスタ﻿﻿﻿﻿♡﻿﻿﻿﻿﻿﻿﻿Jolly Pasta﻿﻿﻿﻿﻿チーズフェア﻿第1弾﻿﻿﻿とろ～り燻製チーズの﻿プレミアムカルボナーラ﻿￥1,190﻿﻿イタリアンセット、ドリンクバーつき﻿﻿﻿﻿苺のドルチェ﻿期間限定﻿あふれる苺のアイスクランブル﻿￥480﻿﻿﻿﻿﻿﻿﻿﻿﻿ジョリーパスタ久しぶりに行きました💓﻿﻿﻿﻿チーズフェアをやっていて、﻿燻製チーズのカルボナーラを﻿いただきました🍝﻿﻿﻿もう、とろとろチーズがのび～て🤤💓💓まろやかで、さらに濃厚パスタでした﻿🙌✨﻿﻿﻿﻿美味しい😋💕💕﻿﻿﻿﻿﻿苺のアイスクランブルも、﻿さっぱり苺といちごミルクのアイスが、﻿マッチしていて、また食べに行きたいです🍓✩°｡⋆♡*°﻿﻿﻿﻿﻿﻿﻿﻿最近、ルイボスティーが美容と健康に良いと知って、こればかり飲んでいます😍❣️﻿﻿﻿﻿ローズやりんご、いちごの紅茶も好きだけど、﻿ルイボスティーも美味しくてハマりました💪🤣✨✨﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿ジョリーパスタ　宇都宮平松本町店﻿🌱営業時間﻿11:00～24:00﻿※ラストオーダー 閉店30分前﻿※ランチタイム 11:00～17:00（土日祝を除く）﻿🌱住所﻿〒321-0932﻿栃木県宇都宮市平松本町823-1﻿🌱電話番号﻿0570-00-1470﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿【#princess_pink_cafe】﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿♡﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿#宇都宮 #宇都宮カフェ #宇都宮グルメ #宇都宮ランチ #ランチ#カフェ#カフェ巡り #ジョリーパスタ #🍝 #パスタレシピ #パスタランチ #パスタ#チーズ#カルボナーラ #いちご#ルイボスティー #健康ごはん #美容day #美容女子 #栃木グルメ #栃木カフェ #栃木県 #パスタ部 #パスタ好き #美味しいもの好きな人と繋がりたい #美味しいお店 #グルメ女子 #グルメスタグラム #ディナー",-0.23932658301886797,p
2147,夜ご飯鮪のステーキ真鯛のカルパッチョ具沢山ミネストローネバーニャカウダキウイヨーグルトルイボスティー今日の夕飯はイタリアンにしました🍀#夜ご飯#夕飯#おうちご飯#イタリア料理#バーニャカウダ#ミネストローネ #真鯛のカルパッチョ #鮪ステーキ #ルイボスティー #無添加ヨーグルト #家族ご飯#器#うつわ好き #料理好き#料理好きな人と繋がりたい #うつわ好きと繋がりたい #無添加調味料,-0.23793527586206903,p
398,本日もお疲れ様でした(´∀｀*)🌌.今日のおやつにピスタチオ🥜とガトーレーズン(=´∀｀)💜食べすぎたかな^_^💧.明日はこちらは寒の戻りに❄️🍃.暖かくして過ごそう♪(=´∀｀)💛#本日のおやつ#ピスタチオ#ガトーレーズン#ルイボスティー#美容効果#腸内環境改善 #疲労回復#花粉症改善 #抗酸化作用 #アンチエイジング#女子力up #糖分注入#健康が1番 #日常の幸せに感謝,-0.23731224583333335,p
516,数日前の大阪カフェな日☕️・・＊ソビノワ＊・・まんまる苺のパフェ（ルイボスティー付き）・・せとかのタルト・・カフェオレ・・ソビノワさんの美味しさ再確認の日✨✨パフェもタルトも最高すぎて…。行くたびに好きになってしまう╰(*´︶`*)╯♡・・・#ソビノワ#sobinowa#スイーツ#苺#パフェ#タルト#せとか#みかん#コーヒー#珈琲#カフェオレ#ルイボスティー#靱公園#京町堀#カフェスタグラム#カフェ活#大阪カフェ#カフェ巡り,-0.23704166666666668,p
2145,🌊鎌倉　バスティーズ🍴海沿いの高台にあるレストラン最高の眺めと美味しいお料理波の音を聞きながら🌊誕生日のお友達と至福の時間✨2021.3.26#バスティーズ#鎌倉高校前#いい天気#開放的#窓全開#眺め最高 #フレンチレストラン#鎌倉ランチ#美味しい#コースランチ#お祝い#海からの贈り物#シラス#鰆#鶏肉のロティ#春野菜#デザート#純白の天使#フルーツ　かくれてる#ルイボスティー #癒し#幸せな時間 #江ノ電#素敵なレストラン#また行きたい,-0.2336040303030303,p
1332,ある日の昼食🥪〜公園にて☀️☆プルコギパニーニ☆フルーツサンド〜イチゴ☆ルイボスティーアウトドアランチ🥖たまには、公園でお昼ご飯。天気が良い日は、気持ちいいね😊#パン好き #パン#メサベルテ#匠食パンのフルーツサンド#フルーツサンドいちご #フルーツサンド#パニーニ#アウトドアらんち #公園#ルイボスティー,-0.23269794444444447,p
1454,久しぶりにピッコロです( ´͈ ᵕ `͈ )✨ノンカフェインの日を設けようかしら😆🌿✨#ルピシア#LUPICIA#ピッコロ#ルイボスティー#お茶好きな人と繋がりたい #紅茶好きな人と繋がりたい #ツェラミカアルティスティッチナ#セラミカ#ポーリッシュポタリー#ポーランド食器#ポーランド食器のある暮らし #食器好きな人と繋がりたい,-0.23145864285714285,p
1365,先日、久々にメネフネさんに行きました🌈ランチを食べに行ったのに、私も友達もパンケーキをオーダー😅あまおうのパンケーキとチョコバナナのパンケーキです🥞#メネフネ #menehune #menehuneshimonoseki #パンケーキ #ハワイアンパンケーキ #pancakes #hawaiian #ダッチベイビー #ダッチベイビーパンケーキ #あまおう #チョコバナナ #ルイボスティー #下関カフェ #下関グルメ #下関ランチ #下関ディナー,-0.23105713,p
1340,𖤘𖥣𖥣֠┈┈┈┈┈┈┈┈┈┈┈𓍄࿐2021.04.16 𓇚#茶室小雨┈┈┈┈┈┈┈┈┈┈┈とても落ち着く場所ଂ𓆸たっぷり  のポットティーでゆっくり  流れる時間をゆったり  楽しむ。#ともみの東京記録𓍄࿐#東京カフェ #Tokyocafe#蔵前カフェ #浅草カフェ#レッドネクター #ルイボスティー#苺のパイ #苺と金柑 #苺スイーツ#カフェ巡り #東京カフェ巡り#cafemiru #インスタ探検隊 #trevary#geni_cafe #retrip_cafe #retrip_gourmet#Tokyostyle2020 #uwasalabo#インスタグルメアワード2020#カフェ好きな人と繋がりたい,-0.2300421481481482,p
368,ルイボスティー🫖🌿✨#nush のオーガニックハーブティーシリーズ☺️ヨーロッパ最大規模の有機農園 #スペッキアソル で栽培されたハーブを使用🪴無糖でスッキリやさしい口あたりです◎#organicherbtea #オーガニックハーブティー #オーガニック #organic #organicherbs #有機栽培 #有機ハーブ #有機ルイボスティー #ルイボスティー #ルイボス #からだにいいこと#ハーブティー #ハーブティーのある暮らし #お茶 #お茶の時間 #お茶のある暮らし #無添加 #無添加生活 #無香料 #無着色 #健康 #健康好き #健康好きな人と繋がりたい #美容 #美容好き #美容好きな人と繋がりたい,-0.228487418918919,p
1326,我が家の飲み物はルイボスティー。そんなわたしにmaika.lea0615 がくれたおいしいルイボスティー♡♡がたまらん。hfbelx のRaspberry leaf ドライフルーツと一緒に♡なんて贅沢な時間。。。♡しかも、めっちゃ好きなあじー。こんな癒しをありがとおおぉ♡#lovemylife #happythoughts #cosmetics #makeup #skincare #スキンケア #メイク #コスメ好き #ルイボスティー #お茶 #ドライフルーツ #tea #tealover #お茶好きな人と繋がりたい,-0.22661921428571433,p
2112,#苺ルイボスローズ優しいﾙｲﾎﾞｽの味わいに優雅なストロベリーとローズの風味。・ミルクティーの作り方は cuckooteabag のストーリーズハイライトをご覧ください。こころの栄養　CuckooTeabag（ククーティーバッグ）#cuckooteabag #ククーティーバッグ #ティーバッグ #おうちカフェ #お家カフェ #おうち時間 #うちカフェ #紅茶 #ティータイム #ティー #ミルクティー #ノンカフェイン #ノンカフェインティー #リラックスタイム #今日のお茶 #ボダム #ストロベリー #苺 #バラ #ローズ #ルイボスティー #期間限定 #季節限定 #新発売,-0.22433815151515152,p
359,.今日も快晴でとっても気持ちがいい〜(*˘︶˘*).｡.:*✨　朝一で、大好きなお気に入りのDEEN & DELUCAへ🙌ハーブティーに癒されました💓(❁´ω`❁)*.今夜のzoomヨガまでやりたいことが沢山✨今日も素敵な一日をお過ごしください╰(*´︶`*)╯💓#DEEN&DELUCA #ディーンアンドデルーカ #ディーンデルーカ #ハーブティー#カモミール #カモミールティー #ルイボスティー,-0.22388345454545447,p
26,🧁おはようございます🧁昨日は、予報通り☀️朝から青空の広がる晴天☀️でした〜☀️☀️☀️皆さま、お変わりございませんか🍀🍀🍀今朝は、白い雲が広がる、少し肌寒いくらいの東京です〜🍀🍀🍀今朝は、THEODORの「CHAMANN」という、マダガスカル産のバニラで香り付けされたレッドルイボスティーを頂きながら、朝のお茶を楽しみました〜🫖☕️🫖優しいルイボスティーが喉や身体もあたためてくれて☕️ホッと致します〜🫖☕️🫖今日から、お天気が崩れる予報ですので☔️体調に気をつけて暖かくしてお過ごしくださいませ🫖☕️🫖HAVE A GOOD WEEKEND🫖🍀☕️🌻🍧🧁💐🍎🍓🍏#tea#theodor#ルイボスティー #spode #スポードトラップネルスプレイズ #医療従事者に感謝 #エッセンシャルワーカーに感謝 #紅茶好きな人と繋がりたい #お菓子作り好きな人と繋がりたい #お花好きな人と繋がりたい #テーブルコーディネート好き,-0.22014688249999992,p
371,산책겸 차 한잔#일상 #일상스타그램 #카페#카페스타그램 #슬로우브릭#cafestagram #slowbrick#블루베리루이보스티#한일부부#한일커플 #국제결혼 #cafe#カフェ#기분전환 #소통#소통해요#日韓夫婦#日韓カップル#韓国在住#ルイボスティー,-0.21826133999999997,p
108,..ꕤ ecomo Bakery ꕤ◌いよかんフロマージュ𓎻 有機ルイボスティー..果物の中で柑橘系が1番好きなので エコモさんのこのフロマージュが食べたくて伺ったら、売り切れ･･･( ˙༥˙ )後日、懲りずにお取り置きをお願いして食べに行きましたっ𐂐❤︎.瀬戸内産レモンを使用したチーズケーキが土台となっていて、レアチーズムースや自家製ピールを囲うように甘酸っぱいいよかんが₊⁎✧.超絶逆光でうまく撮れませんでしたが美味しかったです−♫...#ecomobakery #エコモベーカリー #パン屋 #cafe #bakerycafe #bakery #いよかんフロマージュ #いよかん #フロマージュ #柑橘系 #柑橘系好き #チーズケーキ #cheesecake #ルイボスティー #カフェ #カフェ好きさんと繋がりたい #cake #ケーキ #おやつ #sweets #スイーツ #スイーツ好きな人と繋がりたい #神奈川カフェ #横浜カフェ #横浜元町カフェ #元町カフェ #元町中華街カフェ #yokohamacafe,-0.21685134333333336,p
1489,.⁠ほっと一息つきたいときには⁠⁠THE THIRDWAVE TEAで⁠⁠ミッフィーとのコラボ商品では⁠⁠タグにも小さなミッフィーが♡⁠⁠オリジナル巾着は持ち運びにちょうどいいサイズ⁠⁠あなたなら何を入れますか？⁠⁠⁠---⁠⁠⁠⁠#ミッフィー誕生日2021 #thethirdwavetea #harbtea #ttwt⁠ #miffytea⁠ ⁠#ミッフィーティー #ナインチェ #ディックブルーナ #ミッフィー #巾着ポーチ #巾着 #みふぃ活 #ミッフィー好きと繋がりたい #みふぃすたぐらむ⁠ #暮らしを楽しむ #ティータイム #ルイボスティー #おうちかふぇ #カフェ巡り ⁠#おきがくらぶ #カフェ,-0.2095375,p
1113,「Chocotto CAFE momon」一口食べたらしあわせ広がる☺️#カフェ #cafe #カフェスタグラム #カフェ好き #カフェ巡り #カフェ巡り好き #カフェ巡り部 #東北 #東北カフェ #東北カフェ部 #福島県 #福島市 #福島カフェ #福島市カフェ #chocottocafemomon #アップルシナモンフレンチトースト #フレンチトースト #ルイボスティー #fisフォトコン,-0.2069729375,p
2099,+++こんばんは☺︎・今日は仕事始めでした𓂃 ✧︎*。気持ち新たにまた頑張りたいと思います！・冷え性なので、ルイボスティーを飲んでから寝ます⭐︎今日も一日お疲れ様でした ( ˊᵕˋ )・#おうち時間#暮らし#暮らしを楽しむ#暮らしの記録#おうち時間を楽しむ#お茶の時間#ハーブティー#ルイボスティー#ヨルカシ#お疲れ様でした,-0.20088116666666664,p
